SectionID,SectionName,Question,QuestionIDMale,QuestionIDFemale,FieldID,ResponseID,VarName,Variable,ResponseType,Response,ResponseValue,DerivedVariable,VariableCalc
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,394,1579,Beef,"How often did you eat Beef, pork, ham",Optical Mark Recognition,1 per day,8,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,394,1580,Beef,"How often did you eat Beef, pork, ham",Optical Mark Recognition,2+ per day,9,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,394,1581,Beef,"How often did you eat Beef, pork, ham",Optical Mark Recognition,[No response],99,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,395,1582,BeefSv,"Beef, pork, ham serving size",Optical Mark Recognition,Small,1,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,395,1583,BeefSv,"Beef, pork, ham serving size",Optical Mark Recognition,Medium or [No response],2,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,395,1584,BeefSv,"Beef, pork, ham serving size",Optical Mark Recognition,Large,3,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,396,1585,Tuna,How often did you eat tuna,Optical Mark Recognition,Never,0,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,396,1586,Tuna,How often did you eat tuna,Optical Mark Recognition,<1 per month,1,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,396,1587,Tuna,How often did you eat tuna,Optical Mark Recognition,1 per month,2,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,396,1588,Tuna,How often did you eat tuna,Optical Mark Recognition,2-3 per month,3,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,396,1589,Tuna,How often did you eat tuna,Optical Mark Recognition,1 per week,4,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,396,1590,Tuna,How often did you eat tuna,Optical Mark Recognition,2 per week,5,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,396,1591,Tuna,How often did you eat tuna,Optical Mark Recognition,3-4 per week,6,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,396,1592,Tuna,How often did you eat tuna,Optical Mark Recognition,5-6 per week,7,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,396,1593,Tuna,How often did you eat tuna,Optical Mark Recognition,1 per day,8,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,396,1594,Tuna,How often did you eat tuna,Optical Mark Recognition,2+ per day,9,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,396,1595,Tuna,How often did you eat tuna,Optical Mark Recognition,[No response],99,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,397,1596,TunaSv,Tuna serving size,Optical Mark Recognition,Small,1,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,397,1597,TunaSv,Tuna serving size,Optical Mark Recognition,Medium or [No response],2,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,397,1598,TunaSv,Tuna serving size,Optical Mark Recognition,Large,3,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,398,1599,GrndMt,How often did you eat Ground meat,Optical Mark Recognition,Never,0,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,398,1600,GrndMt,How often did you eat Ground meat,Optical Mark Recognition,<1 per month,1,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,398,1601,GrndMt,How often did you eat Ground meat,Optical Mark Recognition,1 per month,2,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,398,1602,GrndMt,How often did you eat Ground meat,Optical Mark Recognition,2-3 per month,3,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,398,1603,GrndMt,How often did you eat Ground meat,Optical Mark Recognition,1 per week,4,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,398,1604,GrndMt,How often did you eat Ground meat,Optical Mark Recognition,2 per week,5,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,398,1605,GrndMt,How often did you eat Ground meat,Optical Mark Recognition,3-4 per week,6,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,398,1606,GrndMt,How often did you eat Ground meat,Optical Mark Recognition,5-6 per week,7,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,398,1607,GrndMt,How often did you eat Ground meat,Optical Mark Recognition,1 per day,8,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,398,1608,GrndMt,How often did you eat Ground meat,Optical Mark Recognition,2+ per day,9,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,398,1609,GrndMt,How often did you eat Ground meat,Optical Mark Recognition,[No response],99,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,399,1610,GrndMtSv,Ground meat serving size,Optical Mark Recognition,Small,1,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,399,1611,GrndMtSv,Ground meat serving size,Optical Mark Recognition,Medium or [No response],2,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,399,1612,GrndMtSv,Ground meat serving size,Optical Mark Recognition,Large,3,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,400,1613,Liver,How often did you eat Liver,Optical Mark Recognition,Never,0,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,400,1614,Liver,How often did you eat Liver,Optical Mark Recognition,<1 per month,1,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,400,1615,Liver,How often did you eat Liver,Optical Mark Recognition,1 per month,2,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,400,1616,Liver,How often did you eat Liver,Optical Mark Recognition,2-3 per month,3,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,400,1617,Liver,How often did you eat Liver,Optical Mark Recognition,1 per week,4,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,400,1618,Liver,How often did you eat Liver,Optical Mark Recognition,2 per week,5,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,400,1619,Liver,How often did you eat Liver,Optical Mark Recognition,3-4 per week,6,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,400,1620,Liver,How often did you eat Liver,Optical Mark Recognition,5-6 per week,7,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,400,1621,Liver,How often did you eat Liver,Optical Mark Recognition,1 per day,8,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,400,1622,Liver,How often did you eat Liver,Optical Mark Recognition,2+ per day,9,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,400,1623,Liver,How often did you eat Liver,Optical Mark Recognition,[No response],99,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,401,1624,LiverSv,Liver serving size,Optical Mark Recognition,Small,1,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,401,1625,LiverSv,Liver serving size,Optical Mark Recognition,Medium or [No response],2,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,401,1626,LiverSv,Liver serving size,Optical Mark Recognition,Large,3,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,402,1627,FryCkn,How often did you eat Fried chicken,Optical Mark Recognition,Never,0,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,402,1628,FryCkn,How often did you eat Fried chicken,Optical Mark Recognition,<1 per month,1,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,402,1629,FryCkn,How often did you eat Fried chicken,Optical Mark Recognition,1 per month,2,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,402,1630,FryCkn,How often did you eat Fried chicken,Optical Mark Recognition,2-3 per month,3,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,402,1631,FryCkn,How often did you eat Fried chicken,Optical Mark Recognition,1 per week,4,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,402,1632,FryCkn,How often did you eat Fried chicken,Optical Mark Recognition,2 per week,5,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,402,1633,FryCkn,How often did you eat Fried chicken,Optical Mark Recognition,3-4 per week,6,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,402,1634,FryCkn,How often did you eat Fried chicken,Optical Mark Recognition,5-6 per week,7,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,402,1635,FryCkn,How often did you eat Fried chicken,Optical Mark Recognition,1 per day,8,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,402,1636,FryCkn,How often did you eat Fried chicken,Optical Mark Recognition,2+ per day,9,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,402,1637,FryCkn,How often did you eat Fried chicken,Optical Mark Recognition,[No response],99,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,403,1638,FryCknSv,Fried chicken serving size,Optical Mark Recognition,Small,1,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,403,1639,FryCknSv,Fried chicken serving size,Optical Mark Recognition,Medium or [No response],2,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,403,1640,FryCknSv,Fried chicken serving size,Optical Mark Recognition,Large,3,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,404,1641,RstCkn,"How often did you eat  chicken, turkey",Optical Mark Recognition,Never,0,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,404,1642,RstCkn,"How often did you eat  chicken, turkey",Optical Mark Recognition,<1 per month,1,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,404,1643,RstCkn,"How often did you eat  chicken, turkey",Optical Mark Recognition,1 per month,2,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,404,1644,RstCkn,"How often did you eat  chicken, turkey",Optical Mark Recognition,2-3 per month,3,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,404,1645,RstCkn,"How often did you eat  chicken, turkey",Optical Mark Recognition,1 per week,4,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,404,1646,RstCkn,"How often did you eat  chicken, turkey",Optical Mark Recognition,2 per week,5,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,404,1647,RstCkn,"How often did you eat  chicken, turkey",Optical Mark Recognition,3-4 per week,6,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,404,1648,RstCkn,"How often did you eat  chicken, turkey",Optical Mark Recognition,5-6 per week,7,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,404,1649,RstCkn,"How often did you eat  chicken, turkey",Optical Mark Recognition,1 per day,8,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,404,1650,RstCkn,"How often did you eat  chicken, turkey",Optical Mark Recognition,2+ per day,9,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,404,1651,RstCkn,"How often did you eat  chicken, turkey",Optical Mark Recognition,[No response],99,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,405,1652,RstCknSv,"Chicken, turkey serving size",Optical Mark Recognition,Small,1,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,405,1653,RstCknSv,"Chicken, turkey serving size",Optical Mark Recognition,Medium or [No response],2,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,405,1654,RstCknSv,"Chicken, turkey serving size",Optical Mark Recognition,Large,3,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,406,1655,FryFsh,How often did you eat fried fish,Optical Mark Recognition,Never,0,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,406,1656,FryFsh,How often did you eat fried fish,Optical Mark Recognition,<1 per month,1,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,406,1657,FryFsh,How often did you eat fried fish,Optical Mark Recognition,1 per month,2,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,406,1658,FryFsh,How often did you eat fried fish,Optical Mark Recognition,2-3 per month,3,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,406,1659,FryFsh,How often did you eat fried fish,Optical Mark Recognition,1 per week,4,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,406,1660,FryFsh,How often did you eat fried fish,Optical Mark Recognition,2 per week,5,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,406,1661,FryFsh,How often did you eat fried fish,Optical Mark Recognition,3-4 per week,6,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,406,1662,FryFsh,How often did you eat fried fish,Optical Mark Recognition,5-6 per week,7,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,406,1663,FryFsh,How often did you eat fried fish,Optical Mark Recognition,1 per day,8,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,406,1664,FryFsh,How often did you eat fried fish,Optical Mark Recognition,2+ per day,9,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,406,1665,FryFsh,How often did you eat fried fish,Optical Mark Recognition,[No response],99,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,407,1666,FryFshSv,Fried fish serving size,Optical Mark Recognition,Small,1,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,407,1667,FryFshSv,Fried fish serving size,Optical Mark Recognition,Medium or [No response],2,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,407,1668,FryFshSv,Fried fish serving size,Optical Mark Recognition,Large,3,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,408,1669,ShlFsh,How often did you eat shellfish,Optical Mark Recognition,Never,0,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,408,1670,ShlFsh,How often did you eat shellfish,Optical Mark Recognition,<1 per month,1,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,408,1671,ShlFsh,How often did you eat shellfish,Optical Mark Recognition,1 per month,2,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,408,1672,ShlFsh,How often did you eat shellfish,Optical Mark Recognition,2-3 per month,3,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,408,1673,ShlFsh,How often did you eat shellfish,Optical Mark Recognition,1 per week,4,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,408,1674,ShlFsh,How often did you eat shellfish,Optical Mark Recognition,2 per week,5,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,408,1675,ShlFsh,How often did you eat shellfish,Optical Mark Recognition,3-4 per week,6,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,408,1676,ShlFsh,How often did you eat shellfish,Optical Mark Recognition,5-6 per week,7,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,408,1677,ShlFsh,How often did you eat shellfish,Optical Mark Recognition,1 per day,8,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,408,1678,ShlFsh,How often did you eat shellfish,Optical Mark Recognition,2+ per day,9,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,408,1679,ShlFsh,How often did you eat shellfish,Optical Mark Recognition,[No response],99,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,409,1680,ShlFshSv,Shellfish serving size,Optical Mark Recognition,Small,1,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,409,1681,ShlFshSv,Shellfish serving size,Optical Mark Recognition,Medium or [No response],2,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,409,1682,ShlFshSv,Shellfish serving size,Optical Mark Recognition,Large,3,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,410,1683,WhtFsh,How often did you eat whitefish,Optical Mark Recognition,Never,0,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,410,1684,WhtFsh,How often did you eat whitefish,Optical Mark Recognition,<1 per month,1,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,410,1685,WhtFsh,How often did you eat whitefish,Optical Mark Recognition,1 per month,2,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,410,1686,WhtFsh,How often did you eat whitefish,Optical Mark Recognition,2-3 per month,3,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,410,1687,WhtFsh,How often did you eat whitefish,Optical Mark Recognition,1 per week,4,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,410,1688,WhtFsh,How often did you eat whitefish,Optical Mark Recognition,2 per week,5,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,410,1689,WhtFsh,How often did you eat whitefish,Optical Mark Recognition,3-4 per week,6,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,410,1690,WhtFsh,How often did you eat whitefish,Optical Mark Recognition,5-6 per week,7,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,410,1691,WhtFsh,How often did you eat whitefish,Optical Mark Recognition,1 per day,8,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,410,1692,WhtFsh,How often did you eat whitefish,Optical Mark Recognition,2+ per day,9,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,410,1693,WhtFsh,How often did you eat whitefish,Optical Mark Recognition,[No response],99,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,411,1694,WhtFshSv,Whitefish serving size,Optical Mark Recognition,Small,1,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,411,1695,WhtFshSv,Whitefish serving size,Optical Mark Recognition,Medium or [No response],2,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,411,1696,WhtFshSv,Whitefish serving size,Optical Mark Recognition,Large,3,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,412,1697,DrkFsh,How often did you eat dark fish,Optical Mark Recognition,Never,0,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,412,1698,DrkFsh,How often did you eat dark fish,Optical Mark Recognition,<1 per month,1,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,412,1699,DrkFsh,How often did you eat dark fish,Optical Mark Recognition,1 per month,2,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,412,1700,DrkFsh,How often did you eat dark fish,Optical Mark Recognition,2-3 per month,3,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,412,1701,DrkFsh,How often did you eat dark fish,Optical Mark Recognition,1 per week,4,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,412,1702,DrkFsh,How often did you eat dark fish,Optical Mark Recognition,2 per week,5,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,412,1703,DrkFsh,How often did you eat dark fish,Optical Mark Recognition,3-4 per week,6,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,412,1704,DrkFsh,How often did you eat dark fish,Optical Mark Recognition,5-6 per week,7,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,412,1705,DrkFsh,How often did you eat dark fish,Optical Mark Recognition,1 per day,8,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,412,1706,DrkFsh,How often did you eat dark fish,Optical Mark Recognition,2+ per day,9,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,412,1707,DrkFsh,How often did you eat dark fish,Optical Mark Recognition,[No response],99,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,413,1708,DrkFshSv,Dark fish serving size,Optical Mark Recognition,Small,1,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,413,1709,DrkFshSv,Dark fish serving size,Optical Mark Recognition,Medium or [No response],2,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,413,1710,DrkFshSv,Dark fish serving size,Optical Mark Recognition,Large,3,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,414,1711,Gravy,How often did you eat meat gravies,Optical Mark Recognition,Never,0,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,414,1712,Gravy,How often did you eat meat gravies,Optical Mark Recognition,<1 per month,1,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,414,1713,Gravy,How often did you eat meat gravies,Optical Mark Recognition,1 per month,2,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,414,1714,Gravy,How often did you eat meat gravies,Optical Mark Recognition,2-3 per month,3,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,414,1715,Gravy,How often did you eat meat gravies,Optical Mark Recognition,1 per week,4,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,414,1716,Gravy,How often did you eat meat gravies,Optical Mark Recognition,2 per week,5,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,414,1717,Gravy,How often did you eat meat gravies,Optical Mark Recognition,3-4 per week,6,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,414,1718,Gravy,How often did you eat meat gravies,Optical Mark Recognition,5-6 per week,7,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,414,1719,Gravy,How often did you eat meat gravies,Optical Mark Recognition,1 per day,8,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,414,1720,Gravy,How often did you eat meat gravies,Optical Mark Recognition,2+ per day,9,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,414,1721,Gravy,How often did you eat meat gravies,Optical Mark Recognition,[No response],99,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,415,1722,GravySv,Meat gravies serving size,Optical Mark Recognition,Small,1,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,415,1723,GravySv,Meat gravies serving size,Optical Mark Recognition,Medium or [No response],2,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,415,1724,GravySv,Meat gravies serving size,Optical Mark Recognition,Large,3,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,416,1725,Ktchup,How often did you eat ketchup,Optical Mark Recognition,Never,0,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,416,1726,Ktchup,How often did you eat ketchup,Optical Mark Recognition,<1 per month,1,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,416,1727,Ktchup,How often did you eat ketchup,Optical Mark Recognition,1 per month,2,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,416,1728,Ktchup,How often did you eat ketchup,Optical Mark Recognition,2-3 per month,3,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,416,1729,Ktchup,How often did you eat ketchup,Optical Mark Recognition,1 per week,4,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,416,1730,Ktchup,How often did you eat ketchup,Optical Mark Recognition,2 per week,5,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,416,1731,Ktchup,How often did you eat ketchup,Optical Mark Recognition,3-4 per week,6,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,416,1732,Ktchup,How often did you eat ketchup,Optical Mark Recognition,5-6 per week,7,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,416,1733,Ktchup,How often did you eat ketchup,Optical Mark Recognition,1 per day,8,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,416,1734,Ktchup,How often did you eat ketchup,Optical Mark Recognition,2+ per day,9,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,416,1735,Ktchup,How often did you eat ketchup,Optical Mark Recognition,[No response],99,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,417,1736,KtchupSv,Ketchup serving size,Optical Mark Recognition,Small,1,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,417,1737,KtchupSv,Ketchup serving size,Optical Mark Recognition,Medium or [No response],2,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,417,1738,KtchupSv,Ketchup serving size,Optical Mark Recognition,Large,3,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,418,1739,Salsa,How often did you eat salsa,Optical Mark Recognition,Never,0,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,418,1740,Salsa,How often did you eat salsa,Optical Mark Recognition,<1 per month,1,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,418,1741,Salsa,How often did you eat salsa,Optical Mark Recognition,1 per month,2,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,418,1742,Salsa,How often did you eat salsa,Optical Mark Recognition,2-3 per month,3,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,418,1743,Salsa,How often did you eat salsa,Optical Mark Recognition,1 per week,4,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,418,1744,Salsa,How often did you eat salsa,Optical Mark Recognition,2 per week,5,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,418,1745,Salsa,How often did you eat salsa,Optical Mark Recognition,3-4 per week,6,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,418,1746,Salsa,How often did you eat salsa,Optical Mark Recognition,5-6 per week,7,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,418,1747,Salsa,How often did you eat salsa,Optical Mark Recognition,1 per day,8,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,418,1748,Salsa,How often did you eat salsa,Optical Mark Recognition,2+ per day,9,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,418,1749,Salsa,How often did you eat salsa,Optical Mark Recognition,[No response],99,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,419,1750,SalsaSv,Salsa serving size,Optical Mark Recognition,Small,1,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,419,1751,SalsaSv,Salsa serving size,Optical Mark Recognition,Medium or [No response],2,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,419,1752,SalsaSv,Salsa serving size,Optical Mark Recognition,Large,3,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,420,1753,Mayo,How often did you eat mayonnaise,Optical Mark Recognition,Never,0,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,420,1754,Mayo,How often did you eat mayonnaise,Optical Mark Recognition,<1 per month,1,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,420,1755,Mayo,How often did you eat mayonnaise,Optical Mark Recognition,1 per month,2,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,420,1756,Mayo,How often did you eat mayonnaise,Optical Mark Recognition,2-3 per month,3,FALSE,
7,Foods,Mark the column to show how often you usually ate each food over the last year,77,83,420,1757,Mayo,How often did you eat mayonnaise,Optical Mark Recognition,1 per week,4,FALSE,
